Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Driving_Mode,Road_Type,Traffic_Condition,Slope_%,Weather_Condition,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh
63.00592083,2.741950613,36.679558,354.9988982,39.28612161,2,2,3,-0.3668118781,3,12.31860091,27.37451672,3.894571313,29.34850931,2070.148678,28.80158356,9.413492337
84.87346943,-2.63738073,33.02772602,386.8999408,12.25055358,2,3,3,8.609446299,1,6.835217979,50.42693962,8.5386381,29.34907503,1432.629019,25.22355399,10.68514724
30.2607453,-0.3404793512,23.3879798,376.3293553,41.05779305,2,1,2,3.29709585,3,35.24128662,64.8814891,12.16115613,34.8772867,1972.768345,39.26760652,9.099517536
53.60717624,-1.88253037,64.70537879,386.8575632,14.39128862,1,1,2,6.812153921,4,20.53363734,56.97158971,0.3349844704,31.87211323,2257.702568,31.42722164,8.33172788
14.8139839,-0.08793061719,63.56576732,302.0161382,12.2841608,3,1,1,8.863567486,4,27.48326981,22.04235292,8.371525293,31.38361894,2315.512359,3.950304808,4.402360985
24.71760431,1.981063458,36.41871414,324.3506261,29.70516674,2,1,1,-2.552973281,2,13.37794525,60.53822251,12.54468617,33.95416762,2118.34688,15.79403011,6.83943767
0.1132098321,2.703670648,75.62635252,309.000794,27.58546274,2,3,1,1.418117256,1,34.91119777,36.24018087,3.234356345,33.94837546,1306.29343,31.14242597,4.57196179
4.711806198,0.8055159207,79.28856333,344.2083017,27.19320991,3,1,3,1.498156026,1,36.29763458,43.90335885,13.82524469,29.23618611,1652.91452,45.19966568,6.937721222
117.2740588,-0.8765659967,40.72785643,388.9960122,30.10765146,3,2,2,0.3170837566,2,14.6546019,41.85433203,8.665434315,29.21500615,2457.54561,46.65674172,13.44256069
29.08244342,0.6199533939,47.52798112,346.7540262,20.04698121,1,2,2,-4.866412002,1,5.832572592,80.09593154,7.750896561,33.56685336,1450.581582,41.96168996,8.95468482
79.59728514,-1.127992163,99.23773379,384.9713045,33.20322457,1,2,2,7.239581617,4,24.1452123,23.33011123,14.45492276,33.49942703,1790.103896,12.79019572,7.86535998
100.6919639,2.458941845,49.94115743,332.7178238,27.58407769,1,3,2,-3.326610177,4,37.95629502,44.35977264,1.944775728,29.57630681,1634.430015,23.72175555,10.65045343
66.07925511,2.222402779,80.86413374,333.9570073,21.71602134,2,1,1,9.932208969,2,23.01009068,47.63714358,11.10211749,33.89057095,1467.19977,21.72618069,8.408680647
18.37734001,0.3493905017,56.21803413,389.556173,38.92752334,2,3,1,6.594377379,2,37.94000973,63.31839844,12.27856936,31.36035791,1620.596914,21.99039647,6.269024459
87.37397248,-1.051206508,83.46758623,342.5817147,35.47023837,3,2,2,3.700150264,3,10.47135842,75.22753939,7.328347759,31.2899238,1446.374276,2.584250684,8.914164534
72.03016921,-1.239661947,81.5218591,378.9765488,23.77636197,1,1,1,-2.680903734,4,36.17855819,70.93655964,0.0971351568,34.89985515,2340.42936,8.764537963,7.058455589
87.75007072,-2.799492032,73.42048202,323.6643548,39.66662248,3,3,3,2.730894571,4,0.06550745875,72.68354723,7.865047592,31.63450218,1426.776269,7.747685734,10.40883411
92.36959474,1.894925106,88.3822677,394.880083,42.20903875,1,1,1,-1.083368887,4,11.14754885,33.46709114,2.302678932,28.95931765,2010.607419,30.90170131,8.816300524
117.0492441,-0.2977007218,95.13747959,357.4578247,28.79031935,1,1,3,-1.215162132,4,17.25120555,83.82160916,8.438557825,29.96109074,2425.010297,20.64873834,10.06704177
68.8275936,-1.04920243,66.39866564,375.9323569,17.52333576,1,3,3,7.442938741,4,24.38996522,48.99040756,11.07927928,30.33577481,2438.43942,16.28696133,8.433154518
40.99693352,-0.17333787,38.99751258,308.95157,42.05272548,1,2,2,0.7096663594,3,8.236266023,20.77763217,7.966071447,34.70926857,1980.552068,22.25086401,7.910330073
77.81574683,1.912427943,51.89031693,349.2664226,16.6317867,3,3,2,1.760857051,2,36.59076852,66.76673275,9.462030157,29.84826169,1552.1647,16.27828108,8.981754
8.212885109,-2.252314754,80.66445708,390.1038498,11.69481292,3,3,1,7.644471067,2,35.65732941,62.28019593,1.559183105,31.01282058,1522.267155,37.897744,6.16234979
107.6876782,2.145935929,72.07067881,387.7038629,21.46204531,2,2,2,-3.683140614,1,30.97014758,28.81703446,1.455685903,33.24744885,2171.711883,8.435392525,8.448365079
14.32572136,2.385053011,34.22386709,304.6813957,35.44382206,1,3,3,3.919267796,4,0.1463136246,87.19073238,12.76411136,29.91867416,2474.919522,2.901123235,6.164018117
39.34114055,2.68024749,24.09916329,330.3698469,42.31459302,3,1,3,3.673235221,4,-1.476907199,59.30951016,0.7399479119,32.91149437,1300.873473,32.57020059,9.68233342
97.88944568,-0.6150720455,74.63692748,344.3320006,32.30499764,1,2,1,1.378218539,2,17.41591548,52.84847904,4.264499457,29.45262317,2226.309156,11.60589967,8.671266433
71.6774854,-1.697157576,40.08632192,317.2264814,43.31434914,1,3,3,7.446619621,4,29.44046901,47.86855554,14.06544869,29.69762233,1359.880993,32.2033784,11.08974056
47.23626243,-0.7581550892,59.9736195,372.9998311,13.23297937,2,1,2,9.14335092,4,0.545615181,34.68959649,6.883006702,34.90432356,1587.640951,3.021234495,4.820561822
56.81227913,-1.002527423,79.7397418,318.4511996,12.12638054,2,2,1,1.980037929,4,23.86468601,86.69689664,10.1180787,30.58261086,1936.610748,12.43014644,8.032368289
102.5456872,-1.943076525,65.01334245,334.6639694,31.14671828,3,3,1,1.842205765,2,18.7534926,69.15110474,3.325355524,33.10780281,1586.392107,7.778804449,8.551967453
40.80052633,0.6436000206,26.66420665,366.3280637,43.81407129,3,2,1,2.530955945,1,27.66952389,59.73226242,4.057693204,33.88044168,2045.339527,14.60459821,7.28758415
104.3579622,-0.1402550369,34.84641894,348.2089345,27.59524581,2,1,2,5.846860462,2,14.59188518,64.18401413,7.635008212,30.42796621,1742.354637,16.50987713,11.8555814
10.57613172,2.194205954,37.54625472,373.8571039,11.80303291,3,1,3,5.02090436,4,26.19834687,78.82943209,9.571500724,30.50018651,1484.847853,24.81032058,6.787737372
93.21581247,-2.807342517,40.62914029,396.1207901,17.74265296,3,2,2,-1.657475762,2,2.182390217,64.50041967,14.40691682,33.41161922,1890.209972,26.0549184,10.35955492
101.705716,0.8632075653,65.23227136,311.6546688,18.56775172,2,1,1,-4.041569771,3,4.656742295,28.02135103,8.616299558,32.24900941,1231.212656,31.54189214,9.012582952
21.81811834,1.577693271,60.31726239,370.9567716,21.82499952,1,1,3,9.238811947,4,35.65003287,68.81066112,1.439536469,30.53226342,2163.401855,16.64944087,5.877717386
51.64158388,1.556919415,36.25280307,323.0344156,11.52611843,1,2,1,-1.083953604,2,9.821878388,59.54085631,5.503789837,33.24696244,1878.975526,26.64786001,8.022733634
19.85997296,2.316443803,25.40438748,341.4476727,41.67124452,2,2,2,4.57895027,2,39.34776167,87.64408754,3.662513807,34.04593505,2430.710413,49.50685463,10.19344021
84.79249548,1.374202457,33.71457636,303.2862726,28.04473807,1,3,1,7.426570041,1,-2.920793106,71.36034503,3.816018309,29.64526799,1333.62631,10.61089987,9.743844274
64.24173217,2.56686037,98.75050501,313.5907382,33.48257775,1,3,2,-0.4958487418,4,17.31441167,44.08020412,7.580811741,28.17049294,2151.97991,7.720019806,5.795863357
76.2388016,-1.004060401,57.48375598,331.9777289,12.35104929,2,2,1,4.531501205,3,9.6244224,29.4778496,4.749996348,29.91902947,1591.235512,42.1439487,9.545418225
23.57843603,0.01925650051,89.38764038,334.1985805,11.89404137,3,1,1,-3.381496383,3,39.81842667,53.75964147,4.339633247,32.72142747,1685.093288,20.57724339,4.876059494
25.40950345,-2.91552202,87.90019733,389.9585216,30.52637202,2,1,1,9.548971666,4,39.55156404,67.55479966,14.52028441,34.40676576,1653.032739,42.35949591,8.359414444
4.979679061,-2.958254476,60.9215646,374.1812909,41.05536037,2,2,2,-4.127625874,2,5.585948133,32.40928625,8.759379392,34.04145061,1665.428493,21.29198163,5.258205276
38.64810422,-1.559240277,76.53501668,397.2182968,28.49687003,1,2,2,1.572620108,3,7.026559586,65.4610992,3.926682439,29.55519419,1760.085439,1.182074606,4.83241636
67.16935936,-2.395156817,35.42016083,359.907151,40.72367104,2,2,2,3.052288631,4,28.73524984,77.79282306,4.138041385,34.16700117,1227.306306,18.80616459,9.202521427
102.9521897,-1.438731792,75.07173639,324.1713732,38.38469456,1,1,2,6.85722668,3,35.03534941,30.99351249,12.1654217,33.67512204,2300.784564,30.54552104,11.28096617
80.0312937,-1.937740233,41.79076634,332.765503,12.6548825,2,3,2,-3.183072244,4,24.86636445,69.40499925,13.29713738,33.14080665,2346.334725,22.43298263,9.128898052
52.24755881,-2.828879851,86.56496774,331.9835923,17.0685116,3,3,3,1.612119608,3,33.91190298,24.77803435,10.18546808,32.81758815,1251.423495,23.02121413,6.443294448
114.3744137,2.455824878,26.69793065,332.6494328,33.01987342,1,1,1,-0.5043264568,1,-2.151839507,20.5565058,6.471702368,33.64964744,2208.804152,49.91596551,12.63530783
86.30942407,-2.950661212,81.85109383,367.2964173,25.52254839,2,3,2,-0.3198392646,4,23.82378166,22.28442804,11.46861016,34.03210656,1293.954393,27.25194566,8.313641959
111.6198243,1.416492866,27.99495253,353.0807928,20.17449348,1,2,3,6.681818741,1,26.50769001,64.20532044,14.06072837,33.73378025,2250.157678,34.87729378,12.94232003
63.31055679,-2.087112678,90.49513895,338.5424178,24.65218496,2,2,3,-4.918085825,4,3.564357838,88.13534369,2.49300851,28.8529384,1996.884038,36.07654879,8.448653316
31.06851298,2.473377732,44.33636145,314.9089769,25.58198762,2,1,1,6.23625462,3,30.00865942,73.99605765,12.92558472,33.05508338,1598.25859,0.1085456429,6.705081786
6.339202364,2.356775638,72.35146919,302.2139163,41.86932878,2,1,1,7.155976452,3,37.49193264,37.8086482,12.73233928,33.88912955,1998.047379,27.66780281,5.402576836
87.13018218,0.9234068782,59.00018229,321.8834678,13.62103993,1,2,1,8.520433658,2,35.40849215,25.01820806,5.497529435,29.29994205,1858.639935,48.15650815,10.33451047
14.55635976,1.033404899,49.30425162,310.7471404,19.79057614,1,2,2,4.403227048,3,6.023533806,63.16578903,4.376791641,29.49658281,2026.481272,37.56605886,7.281915779
36.33301539,-2.967965148,71.63534665,378.5445031,28.81476858,3,1,1,0.001829924084,1,9.579668709,20.22602196,8.479652191,33.50183882,1817.983311,17.08732828,6.230066301
63.89650895,2.909229397,95.80183844,311.2497958,34.44004243,3,1,1,1.408520988,2,17.4825116,75.4809937,4.084406684,30.4075044,2204.736969,18.2921034,7.967341484
67.72999053,2.266995621,23.30157979,372.4228237,32.07230511,3,2,1,9.546041234,1,2.126253293,37.0184368,2.180659579,30.79790704,1258.850399,15.25049817,8.544942376
72.06998364,2.370637354,93.50822847,338.565869,42.95749582,3,2,3,8.217802397,1,37.92789234,40.94519532,14.29618358,30.64011494,1647.567001,31.54739268,10.40008934
19.95063964,0.9554672223,68.7265324,307.337839,37.84631237,2,3,2,1.952888636,1,2.271848337,44.0785291,7.370486851,29.48982751,1927.072773,4.956042936,5.080410587
45.56848858,-0.9312784281,84.58514406,381.2730049,29.49768947,1,3,1,9.145945107,1,29.26403311,73.44870592,7.083841256,34.57156005,1964.71594,14.57102065,6.924262791
74.06330725,2.361891895,50.70999627,357.963057,17.51389421,2,2,3,7.344323131,1,10.3642668,38.60193101,1.891547172,33.64101978,1420.408483,24.96090234,7.910864153
116.3782638,-1.250898431,57.74743799,323.5761513,25.7805981,1,1,2,8.516347925,4,20.8174359,39.91296257,7.562292979,29.75377375,1296.888486,26.80733181,11.284384
87.31573652,0.3762692601,89.50806014,389.4681174,34.26837855,1,3,1,5.244658519,4,-2.877177902,57.86943567,11.14249523,28.74261022,1227.272207,30.40964272,9.940903034
110.7124509,-2.401614166,53.18783758,304.5258314,39.32867612,2,3,3,7.864810652,2,4.225533589,52.410037,3.720694553,30.60827133,1736.917712,39.8815268,12.11000973
91.465447,2.531733781,62.77276534,320.1819608,43.59076785,2,2,2,8.37649212,1,14.99760572,86.88987822,5.533329858,30.90715898,1629.50333,8.245497697,9.814933351
71.00603627,-2.155377253,21.61559385,375.2046928,31.19084681,1,1,1,-3.619751232,4,25.47360478,38.43776075,2.683729329,28.04964494,1938.150391,11.32825964,8.200537274
23.0428043,-1.650619166,32.68784047,370.937793,28.44217786,3,1,1,9.47825465,3,29.99028668,26.43238703,5.326135696,34.21006509,1784.369286,43.62840887,8.291288918
80.00227823,0.3488049488,71.33492064,328.9271694,10.61921731,3,2,3,0.004196481461,2,-3.643676701,57.86870322,12.91922325,33.95898722,1712.288471,41.57483039,9.455218928
74.80554792,1.584558001,77.35815209,306.2024875,12.52346742,1,1,1,1.598492644,4,1.862059724,32.91637051,3.555901062,33.95114302,2296.316771,41.09637916,8.208413635
72.29630045,0.7161078356,66.60807494,385.8078072,15.46367492,2,2,3,6.878556388,3,27.84062824,48.95386902,0.4431239703,33.64062278,2007.970994,10.50992737,7.39663663
58.77430416,-1.607196523,31.4648029,331.3697638,11.91659759,2,1,3,4.973444584,2,31.58749416,33.10385605,8.043347838,33.13188147,2039.93095,3.007007949,6.188393983
63.43879248,-2.994341745,55.63243429,319.5713415,24.03021336,1,2,3,8.395898687,3,5.645718728,81.66789221,8.69238382,32.44164487,1696.374296,26.21840145,9.49660018
40.13310325,1.542903482,48.40758131,351.6061822,21.79074908,2,1,2,1.008606262,1,5.334387115,42.92147426,4.933660863,34.7220248,2209.897611,43.51513546,9.21887503
62.31752312,2.911243955,59.65290752,391.0227199,32.30739553,1,2,3,0.5993224551,3,-1.038675224,74.24072537,9.623531137,32.98210941,1397.713843,11.95209247,8.228263386
23.70670868,1.859478722,89.62632276,304.3546578,28.74827878,1,2,2,-4.524667257,1,1.763228902,86.40223752,0.5685304071,32.41171562,1722.600948,45.21959503,8.085509529
96.62092768,-0.2387602911,82.06891509,376.5804088,30.85897658,1,1,1,1.94088065,2,-4.639284865,85.83854061,5.108606367,33.52177562,1261.326077,7.162471838,8.223003803
22.29323456,2.422603568,26.71916011,357.2473228,26.5192021,2,2,2,5.861061555,1,21.54240579,56.73607677,2.168578056,29.72386427,1350.068559,14.97500038,6.242686785
10.19595479,-0.5409139613,91.22473582,342.5449117,19.7208002,3,3,3,-0.4823192356,3,35.67511048,88.82785745,3.447091335,34.77001875,1305.983613,14.98458303,4.459865528
52.34952316,0.1496045055,57.74137209,374.4080444,43.34888602,1,1,1,1.940897705,1,1.730924479,65.91560529,5.738015621,28.13413384,1773.866971,7.639898477,6.709522153
78.99689274,-0.1372213956,79.50897159,396.5824424,13.02432059,2,2,3,-1.709033473,1,28.81496485,28.99422557,7.401158743,32.53883479,2106.521664,43.65163082,8.211501141
52.52601899,-0.314256764,31.2031385,322.9206211,42.86118498,3,1,3,6.591817088,2,20.81464088,82.18638601,1.397992119,28.5396594,1606.505724,20.68823814,9.440951719
33.21049583,1.651144616,73.65756206,314.3647365,20.89333164,1,1,1,-4.09232658,1,37.29648517,52.80824692,1.519787729,33.97314131,1234.59438,9.613806825,5.031338564
66.98054207,0.1606134436,38.90608141,391.2881745,27.94315059,3,2,3,5.580745825,4,30.91551351,30.68860015,10.11067287,34.77348084,2119.37091,7.447488022,7.192180221
41.64028025,-1.099697268,55.07047177,366.8953077,13.8094813,2,3,2,0.6841001762,2,33.37280602,75.39952288,6.061986041,30.86027511,1469.662987,21.10361373,6.89362924
111.9441228,-1.451050994,21.34902961,343.7986022,12.48258739,3,1,1,-4.376058959,3,23.76139686,63.70821053,2.647829297,34.00015288,2139.477094,0.9626906966,9.408919224
110.7174168,-2.773516098,32.12885103,357.325957,25.03409071,3,3,1,7.802043809,2,31.51012538,81.74846801,3.523756199,30.35004941,1209.561012,6.140699095,11.01397073
60.2846184,0.4991709713,27.36643945,374.5613905,35.95940817,2,3,1,2.315827948,3,10.78912766,77.91257243,10.80084372,29.11582586,1606.044732,0.2845344672,8.662838451
39.34607928,-1.620231508,39.17953384,377.3031899,19.42776721,1,2,3,3.989784544,3,4.405791768,42.40772983,0.7763827955,29.93654575,2007.59997,1.316834765,6.130136395
88.45588967,-2.111196468,28.0014472,391.9894181,29.68217611,2,2,3,5.980460373,1,36.06339871,37.94201955,7.631146761,30.11289375,2332.496002,49.86894897,11.94573064
4.405553218,0.922979783,75.35280213,342.6842789,19.75276192,2,1,1,4.826116495,2,28.04511451,71.36799838,5.404818608,32.41467626,2180.366975,22.49957188,5.10891503
56.97228073,1.087255547,22.32319218,329.341091,23.60145713,1,2,2,5.962853062,3,-0.9183696378,60.13190051,12.16720718,33.57303626,1784.505636,36.47334645,9.459884624
40.35880731,1.512929354,69.41924005,363.9664267,41.72562115,1,1,3,6.434225269,4,34.01092875,24.89123671,11.85160529,29.43651583,2134.069244,36.88032936,8.941393971
110.4643062,0.02146137803,31.25662647,341.5727899,39.95438689,2,1,3,3.837272958,1,10.7006773,32.71464595,10.33802448,28.61744384,1898.803829,44.03233305,12.98681767
1.440363273,2.364327631,95.61291657,359.4598454,28.06061402,1,3,3,0.4845674636,1,8.422500574,30.59474128,5.771756075,29.5515629,2257.414223,5.276914623,3.495398487
66.33778509,2.61805652,94.64752585,341.9985798,18.33369696,1,2,2,-1.352867754,3,23.04911053,61.2857818,9.468544045,30.07576476,2203.685214,26.33105784,7.817549007
88.87962973,1.844225639,38.0402482,315.2995787,16.76143695,2,2,3,8.54354855,4,20.58693862,26.00335842,9.597731196,29.95870262,2468.60782,16.1537961,9.766212422
58.2021585,0.813560892,69.15370386,346.9426752,43.39305736,2,1,3,9.54887267,1,19.22155245,34.53906558,4.982998074,29.53965326,1336.419488,27.46926855,8.946733658
10.24836362,-1.177674278,22.24042556,369.0917822,17.09508088,2,3,2,0.3649413265,2,6.469473253,58.17635471,13.19962322,31.26200144,1642.916379,16.67276438,6.642935218
116.6953668,2.89766953,94.54308344,379.9283808,38.28589088,2,2,2,-3.315339064,3,38.18981881,29.31397669,14.77286297,33.99187991,1450.089847,9.264531591,8.699378191
62.16125177,-1.355182997,61.83898466,349.3326277,22.91395733,3,3,3,-1.661940093,4,37.75544157,37.37902711,4.716599572,28.7024395,2019.998509,33.67407863,8.667957257
73.70234932,-1.784058468,23.45785211,316.523789,44.49809466,3,3,1,5.06001019,3,-4.812701453,83.47537237,12.01840952,34.03421019,2063.236007,2.017604149,10.20298477
28.39317392,-0.3470753173,47.39999944,341.468771,22.88545091,1,1,1,-2.405999451,1,10.20224331,68.79822629,7.513623997,31.47905902,1464.953889,44.77973779,7.669177364
58.01977021,-2.658956576,26.14795695,378.6293929,22.30308187,3,2,2,6.701834096,4,-2.950310117,41.48169996,6.954785953,32.62327604,1748.01838,7.398646092,7.958188545
51.49793903,2.870966788,51.43555515,341.2859271,32.31122701,3,2,3,8.845453598,3,33.26119448,81.41485856,5.798443573,33.70756984,1982.795289,30.79569697,9.995385532
8.98750104,0.5306013385,73.59410737,369.6530794,43.65308823,3,2,2,9.454772726,3,34.89332072,37.51993658,4.380379735,30.13028854,2056.639162,37.73481758,7.211201116
12.73924243,0.34171255,57.59119264,350.7213682,44.1673362,1,3,2,-4.86011741,3,18.32342277,61.23578972,13.79261793,34.67964224,1333.44108,3.739081026,5.123434176
100.4967024,0.9347776794,50.69777398,324.1223125,34.75221513,3,2,1,9.372312474,2,32.78551155,45.79460364,11.11222563,28.58615387,2397.394676,45.17439894,12.85228354
28.77839426,-0.01785811334,29.53256364,379.6150508,36.4112228,2,1,2,6.102916287,2,26.65121421,72.65045866,6.610543952,31.69366511,1244.30805,17.87324158,7.728789442
23.39499258,-2.807618897,39.59512366,308.4213454,29.71907616,2,3,2,-3.739246516,2,17.48082743,46.01111492,11.27346924,29.78362358,2464.825125,49.83664864,9.358331894
60.58937415,0.673867733,28.01146302,352.4890283,36.45215087,1,2,3,1.228607032,2,11.37151295,37.42031709,10.77899534,30.85562408,1611.223566,3.53221783,7.120740934
92.24965576,1.297043262,84.59989853,320.8891034,40.09228792,1,3,3,5.500682119,1,6.98012614,62.53932252,4.010062527,31.1420489,1611.249245,35.86699239,11.06046584
7.433582229,-0.4995056363,30.81918624,306.7065629,27.01333561,1,3,2,9.35028239,3,6.674311184,72.17383092,2.641984514,34.40158206,1779.833794,8.119650739,6.115528806
69.21695036,1.543773432,67.62986932,350.2933937,31.6951792,3,3,2,-2.537879096,2,20.29289729,57.54545817,12.54448787,31.09107067,2103.445868,20.19436128,8.322237307
14.30525314,-1.637992204,47.41923309,349.9562156,28.80608433,1,1,3,-3.084000771,1,2.506397192,70.14018,12.1710932,32.88563509,1407.482319,22.21630219,6.023533585
4.375326099,-1.672340454,38.07827077,370.6900902,29.68647147,1,2,1,2.085205799,2,2.865634428,49.54113438,14.95294008,34.66234221,1531.480214,20.3671268,6.028428184
6.329274259,-2.031498074,71.15747516,374.4750693,41.15167685,1,2,3,9.521483406,1,-4.532299685,75.68123015,0.2904494489,31.46172807,2450.04449,16.94489635,6.605667764
100.099693,-0.7680314413,56.56018475,372.7791489,22.44658906,2,3,3,9.570688229,4,22.59976268,60.95172757,8.105710302,30.8581695,2339.894787,38.38375508,11.73178291
14.15669804,2.082072212,52.01163738,340.9558733,17.2864409,1,2,3,-1.581278884,2,39.74548835,33.73749893,10.51984126,34.8107791,1476.10919,41.0124875,6.638206118
5.418163729,1.967472373,67.42816039,363.1689787,25.96980386,2,3,3,-0.2097927804,2,35.01487189,82.35261922,8.738100933,33.79373448,1944.914866,16.84714775,5.732688596
52.54798646,-0.7030547522,59.30141028,357.6945243,17.28298167,2,3,3,8.620479785,3,26.7560412,78.57767706,10.6566304,34.57841036,1464.682276,24.18398109,8.258102153
101.2792166,0.5347124159,44.27873668,342.1561756,27.4440149,1,3,1,6.022622363,2,30.3486384,87.47385464,2.058918221,30.78057659,1915.079635,21.14572408,12.13623733
31.48900518,1.324897899,64.72490302,359.7212694,41.62278369,1,1,3,9.58474643,2,13.75837223,59.83059615,0.02274042255,32.87427073,1675.505284,29.71649158,7.242429462
50.6055141,-1.552759352,73.55988612,394.7247877,31.61017322,3,2,3,8.397225445,1,8.413579971,67.30186889,1.395480813,29.74727402,1671.152162,7.59827466,7.128540875
4.790703908,-1.991153485,22.13545269,319.2893744,39.94014987,1,3,1,-1.773559245,3,11.58827268,80.45054654,5.700897196,34.06075406,2025.590807,40.30367856,8.167110292
53.8894217,2.832575959,57.26973831,390.5772096,15.81668219,1,2,2,6.395902891,3,-1.336006322,23.68139325,4.933999318,34.53155424,1527.393103,39.87093463,7.236289421
69.31356968,0.7053438793,24.61466277,305.3455514,41.53057574,1,1,1,-4.271521527,4,23.52078391,83.85432434,13.11004688,29.87506518,1725.537487,29.56161661,10.18178293
68.50884645,2.888494331,34.91243313,330.8389213,31.06255075,1,1,3,7.267491681,1,2.868926,38.98143946,1.252894116,28.73452685,2402.836504,37.33259697,9.480417785
39.89120306,-0.9734640772,64.84069873,328.8145249,11.11159261,1,3,2,4.023351437,2,29.3295195,23.99305772,6.640592204,29.40514322,2181.974239,49.42640788,8.325796089
37.86398168,1.2181902,89.29511322,362.6365108,32.15916343,1,1,1,9.34151444,1,3.548940802,36.63248908,14.36733657,32.42982491,1698.268476,46.1331496,7.406292109
12.79483427,-1.664378181,90.62445434,313.1224952,43.29889347,3,1,2,9.400486832,2,5.265581137,61.04519744,7.543556219,29.90528301,1499.340425,30.61130255,7.276492709
44.01579848,-1.432798972,25.59552081,388.2347612,12.77084502,3,1,1,-4.237773365,4,38.07875377,23.34928991,1.986001314,32.47027585,2056.715119,25.61893105,6.2380765
11.93936026,0.07141272762,53.5284069,382.8551408,30.38596457,1,1,1,-2.592177717,2,-0.2571839589,20.05353364,4.369007585,30.45132091,2249.996591,26.77290036,5.576910076
91.99151337,-1.082291247,66.64051864,365.206582,42.0417511,3,1,2,2.26310571,3,17.44791427,64.75538712,9.401872263,34.4178481,2318.994086,23.38406372,9.723804682
115.9529157,-1.994270617,31.76559236,345.8413832,10.33933089,2,1,2,8.192402874,4,-2.179107167,51.73711432,0.1798421784,31.16818379,1933.565664,24.06327628,11.39086515
116.4089348,-1.422715788,81.23457734,393.2956042,32.08195243,3,2,2,7.216677134,2,-0.9324053563,79.10311757,14.5215049,31.48335367,1871.839814,36.62864684,13.22492328
103.8085319,-2.785509633,79.53882067,383.0746555,26.62158021,2,1,2,9.465550395,4,23.5075163,38.02831008,8.504652441,30.43645474,2135.535122,49.60686938,12.30554954
72.09505792,1.226541729,92.2672811,349.9315148,22.14462615,1,2,3,4.271261757,3,23.38272684,39.6495323,10.56208771,28.51126487,1428.496884,2.361183433,5.904457068
84.10388367,-0.04730005748,20.67888097,370.1873354,31.96377715,2,3,1,-1.151547207,3,3.69041266,25.42824827,7.484416625,31.45545359,2307.780616,11.58638729,9.348352484
34.22469632,-2.434541602,37.33473952,356.6929952,11.84457331,1,1,3,-4.623400407,1,34.26189319,57.69581759,14.368863,33.42055117,1296.100556,10.58936108,6.337997911
75.69245042,-1.969836041,86.17493714,358.7942238,36.35720662,3,1,1,-1.656102639,2,26.59841481,45.61330729,8.838315773,34.67110327,1983.921971,41.65952339,8.613331053
54.67794593,-2.384792771,73.64640407,333.0976069,10.15678169,2,2,3,5.129097969,4,8.527476229,43.77954939,9.929755386,28.53602932,1966.601568,21.04422015,7.329519177
57.84208077,0.6755568497,91.5511883,346.2084605,20.74275103,2,1,3,8.89412235,1,6.17739511,52.0342872,12.91256345,33.58178268,1603.91301,26.30410013,9.239370359
90.93318725,-2.434737818,24.57437236,307.8121431,27.63855232,2,2,1,-0.1864449904,4,28.94283639,79.47811638,12.92334986,29.86943015,1246.101715,23.51070153,11.77159165
33.83020267,1.525693998,67.75711726,335.7348692,23.19577877,1,2,3,8.135564954,1,28.01307659,27.36320171,0.4225702323,33.75972029,2133.211334,42.69869622,7.248379422
38.1647534,-2.876934484,65.52372599,369.5828515,20.76165773,1,1,2,0.9234737251,1,1.697436019,56.65155393,4.24951316,30.39409499,1231.42636,25.03601807,7.199360397
110.9570149,-1.503745272,22.85395331,395.3216031,39.07923009,3,3,2,-0.3759312595,1,10.71345319,33.75045026,3.694771986,28.80103268,1433.495185,33.42551498,12.01468841
6.746915382,2.344000055,61.08176615,396.3064113,42.7191401,3,3,3,2.632663642,3,4.7504761,34.86738381,0.09967344782,32.28413455,1907.507876,1.072227584,4.701214072
58.27611581,1.311187909,68.7616249,355.5722869,40.57994397,1,3,3,1.634102386,3,8.236488824,37.97146484,13.15173826,34.25733073,2421.977941,32.65747678,8.4828705
109.536096,-2.562190002,35.30345394,360.6622252,28.28509596,3,2,1,8.706998028,3,7.940378312,52.15811849,4.757101046,29.27112171,1285.713561,12.12349058,11.42574308
73.24356094,1.926756627,41.86636665,318.5721186,40.94574613,2,2,1,2.023854211,3,38.9210665,54.60800345,5.204291042,28.15263504,1952.423017,43.35674344,11.59583463
65.56884891,-0.04178927076,71.2277877,369.5308108,42.23015478,2,1,3,-0.8399691917,4,28.75951179,81.00578831,1.494335922,34.18689212,1627.560945,37.60255401,10.14489481
29.96930151,2.080698163,57.46407581,307.0658793,24.3233439,2,2,1,7.638483663,2,30.1023422,82.44784984,14.84581934,32.88480732,2070.243363,5.553416296,7.545386545
41.19305869,0.6044386467,88.64109261,328.4685686,19.92060508,3,3,2,9.981242675,3,7.484042437,61.06649421,12.39376703,33.66087322,2438.781461,5.263233019,6.428580343
102.2458099,1.090998192,47.39054128,366.8363347,13.4392822,2,1,2,4.722571288,2,-4.976281173,39.6982909,8.577934697,28.41886457,1549.16741,14.72061454,9.956297508
